Time,State,Epsilon,Action,Reward,Medkit,Poison,Frags,Amo,Max Life,Life,Mean Score,Var Score,Loss
30845,explore,0.4231776880007806,0,-96.0,2,0,0,0,524,119,188.05263157894737,12120.997229916897,0
31141,explore,0.41725828000077436,0,-96.0,8,0,0,0,524,295,193.4,12058.24,"[0.05465106, 0.018114181, 0.009228052, 0.027308825]"
31237,explore,0.41533847200077234,2,-96.0,1,0,0,0,524,95,188.71428571428572,11923.156462585037,0
31365,explore,0.41277872800076965,2,-96.0,3,0,0,0,524,127,185.9090909090909,11546.446280991735,0
31557,explore,0.4089391120007656,2,-96.0,5,0,0,0,524,191,186.1304347826087,11045.504725897921,0
31805,explore,0.4039796080007604,2,-96.0,7,0,0,0,524,247,188.66666666666666,10733.222222222224,0
31925,explore,0.40157984800075786,2,-96.0,2,0,0,0,524,119,185.88,10490.2656,0
32069,explore,0.3987001360007548,0,-96.0,3,0,0,0,524,143,184.23076923076923,10154.792899408283,0
32189,explore,0.3963003760007523,0,-96.0,2,0,0,0,524,119,181.8148148148148,9930.44718792867,0
32437,explore,0.3913408720007471,0,-96.0,8,0,0,0,524,247,184.14285714285714,9722.122448979591,0
32605,explore,0.38798120800074354,1,-96.0,4,0,0,0,524,167,183.55172413793105,9396.661117717003,0
32781,explore,0.38446156000073983,1,-96.0,4,0,0,0,524,175,183.26666666666668,9085.795555555556,"[0.05815866, 0.007783894, 0.01012265, 0.04025211]"
33069,explore,0.37870213600073377,0,-96.0,11,0,0,0,524,287,186.61290322580646,9128.624349635798,0
33277,explore,0.3745425520007294,2,-96.0,7,0,0,0,524,207,187.25,8855.9375,0
33477,explore,0.3705429520007252,2,-96.0,5,0,0,0,524,199,187.6060606060606,8591.63269054178,0
33645,explore,0.36718328800072164,1,-96.0,4,0,0,0,524,167,187.0,8351.058823529413,0
33941,explore,0.3612638800007154,0,-96.0,9,0,0,0,524,295,190.0857142857143,8436.192653061225,"[0.061462723, 0.014309779, 0.011682649, 0.035470296]"
34141,explore,0.3572642800007112,2,-96.0,6,0,0,0,524,199,190.33333333333334,8204.0,"[0.05513659, 0.015415144, 0.0112972, 0.02842425]"
34637,explore,0.34734527200070076,2,-96.0,18,0,0,0,524,495,198.56756756756758,10423.164353542734,0
34853,explore,0.3430257040006962,0,-96.0,7,0,0,0,524,215,199.0,10155.78947368421,0
34997,explore,0.3401459920006932,0,-96.0,3,0,0,0,524,143,197.56410256410257,9973.733070348457,0
35133,explore,0.3374262640006903,1,-96.0,3,0,0,0,524,135,196.0,9819.8,0
35333,explore,0.3334266640006861,1,-96.0,5,0,0,0,524,199,196.0731707317073,9580.506841165974,0
35429,explore,0.3315068560006841,0,-96.0,1,0,0,0,524,95,193.66666666666666,9589.84126984127,0
35677,explore,0.32654735200067886,0,-96.0,7,0,0,0,524,247,194.90697674418604,9431.433207138993,0
35845,explore,0.3231876880006753,0,-96.0,4,0,0,0,524,167,194.27272727272728,9234.380165289256,0
36370,explore,0.31268873800066427,2,4.0,20,0,0,0,524,524,201.6,11391.48444444444,0
36562,explore,0.3088491220006602,0,-96.0,5,0,0,0,524,191,201.3695652173913,11146.232986767487,0
36858,explore,0.302929714000654,2,-96.0,9,0,0,0,524,295,203.36170212765958,11091.635129017657,0
37383,explore,0.29243076400064294,2,4.0,24,0,0,0,524,524,210.04166666666666,12957.789930555557,0
37655,explore,0.2869913080006372,2,-96.0,9,0,0,0,524,271,211.28571428571428,12767.632653061224,0
37999,explore,0.28011199600062997,0,-96.0,13,0,0,0,524,343,213.92,12852.313600000001,0
38119,explore,0.27771223600062744,0,-96.0,2,0,0,0,524,119,119.0,0.0,0
