Time,State,Epsilon,Action,Reward,Medkit,Poison,Frags,Amo,Max Life,Life,Mean Score,Var Score,Loss
21276,explore,0.6145385500006642,3,0.0,0,0,0.0,0,385,60,101.489361702,2955.82435491,"[0.049655132, 0.00069350388, 0.0056458758, 0.019776728, 0.0011903937, 0.011223771, 0.0019583369, 0.0024785579, 0.0066879634]"
21387,explore,0.612318772000668,0,0.0,0,0,0.0,0,385,110,101.666666667,2895.72222222,0
21623,explore,0.6075992440006761,0,0.0,0,0,1.0,0,385,235,104.387755102,3192.03331945,0
21684,explore,0.6063793660006782,0,0.0,0,0,1.0,0,385,60,103.5,3166.81,0
21787,explore,0.6043195720006818,0,0.0,0,0,0.0,0,385,102,102.0,0.0,0
21888,explore,0.6022997740006852,0,0.0,0,0,0.0,0,385,100,101.0,1.0,0
21964,explore,0.6007799260006879,7,0.0,0,0,0.0,0,385,75,92.3333333333,150.888888889,0
22015,explore,0.5997600280006896,6,0.0,0,0,0.0,0,385,50,81.75,449.1875,0
22083,explore,0.598400164000692,0,0.0,0,0,0.0,0,385,67,78.8,394.16,0
22204,explore,0.5959804060006961,0,0.0,0,0,0.0,0,385,120,85.6666666667,564.222222222,0
22275,explore,0.5945605480006986,6,0.0,0,0,0.0,0,385,70,83.4285714286,513.673469388,0
22377,explore,0.5925207520007021,7,0.0,0,0,0.0,0,385,101,85.625,483.234375,0
22532,explore,0.5894210620007074,0,0.0,0,0,1.0,0,385,154,93.2222222222,891.283950617,0
22591,explore,0.5882411800007095,6,0.0,0,0,1.0,0,385,58,89.7,913.81,"[0.029216366, 0.0025473395, 6.299813e-05, 0.0037916666, 0.0031718751, 0.010339174, 0.0045684734, 0.0021927082, 0.0025421302]"
22757,explore,0.5849215120007152,0,0.0,0,0,0.0,0,385,165,96.5454545455,1299.33884298,0
22864,explore,0.5827817260007189,6,0.0,0,0,0.0,0,385,106,97.3333333333,1197.88888889,0
22925,explore,0.581561848000721,5,0.0,0,0,0.0,0,385,60,94.4615384615,1204.71005917,0
23016,explore,0.5797420300007241,2,0.0,0,0,1.0,0,385,90,94.1428571429,1119.97959184,"[0.045620285, 0.015239584, 0.0031270788, 9.8958335e-05, 0.0093414346, 0.0039375001, 1.5625001e-05, 0.0097715585, 0.0040885415]"
23169,explore,0.5766823360007294,0,0.0,0,0,0.0,0,385,152,98.0,1253.6,0
23220,explore,0.5756624380007311,0,0.0,0,0,0.0,0,385,50,95.0,1310.25,0
23313,explore,0.5738026240007343,7,0.0,0,0,0.0,0,385,92,94.8235294118,1233.67474048,0
23382,explore,0.5724227620007367,4,0.0,0,0,0.0,0,385,68,93.3333333333,1202.88888889,0
23478,explore,0.57050295400074,0,0.0,0,0,0.0,0,385,95,93.4210526316,1139.71745152,0
23589,explore,0.5682831760007439,0,0.0,0,0,0.0,0,385,110,94.25,1095.7875,0
23654,explore,0.5669833060007461,0,0.0,0,0,1.0,0,385,64,92.8095238095,1085.10657596,0
23763,explore,0.5648035240007498,0,0.0,0,0,0.0,0,385,108,93.5,1045.79545455,0
23840,explore,0.5632636780007525,1,0.0,0,0,1.0,0,385,76,92.7391304348,1013.06238185,0
24042,explore,0.5592240820007595,5,0.0,0,0,0.0,0,385,201,97.25,1438.85416667,0
24235,explore,0.5553644680007661,0,0.0,0,0,0.0,0,385,192,101.04,1726.0384,0
24354,explore,0.5529847060007702,0,0.0,0,0,0.0,0,385,118,101.692307692,1670.28994083,0
24460,explore,0.5508649180007739,6,0.0,0,0,1.0,0,385,105,101.814814815,1608.8175583,0
24549,explore,0.5490850960007769,0,0.0,0,0,0.0,0,385,88,101.321428571,1557.93239796,0
